valor_frete,cidade_cliente,estado_cliente,cidade_vendedor,estado_vendedor
12.52,sao paulo,SP,salto,SP
12.52,lencois paulista,SP,guariba,SP
12.52,guaruja,SP,pradopolis,SP
12.52,sao leopoldo,RS,caxias do sul,RS
12.52,pirapozinho,SP,guariba,SP
12.52,batatais,SP,andradas,SP
12.51,sao paulo,SP,santo andre,SP
12.51,sao paulo,SP,sao paulo,SP
12.51,sao jose do rio pardo,SP,tiradentes,MG
12.51,sao paulo,SP,santo andre,SP
12.51,itapira,SP,braganca paulista,SP
12.51,santo andre,SP,indaiatuba,SP
12.51,campinas,SP,indaiatuba,SP
12.51,praia grande,SP,piracicaba,SP
12.51,ribeirao pires,SP,ribeirao preto,SP
12.51,nova iguacu,RJ,petropolis,RJ
12.51,barueri,SP,indaiatuba,SP
12.51,ribeirao pires,SP,piracicaba,SP
12.51,diadema,SP,santo andre,SP
12.51,curitiba,PR,curitiba,PR
12.51,curitiba,PR,curitiba,PR
12.51,itapecerica,MG,belo horizonte,MG
12.51,lucelia,SP,ribeirao preto,SP
12.51,sao paulo,SP,guarulhos,SP
12.51,pradopolis,SP,piracicaba,SP
12.51,guaratingueta,SP,ibitinga,SP
12.51,osasco,SP,piracicaba,SP
12.51,sao paulo,SP,ribeirao preto,SP
12.51,coromandel,MG,belo horizonte,MG
12.51,sorocaba,SP,piracicaba,SP
12.51,rio de janeiro,RJ,petropolis,RJ
12.51,cascavel,PR,cascavel,PR
12.51,sao paulo,SP,sao paulo,SP
12.51,paracatu,MG,belo horizonte,MG
12.51,jundiai,SP,sao paulo,SP
12.5,ourinhos,SP,santo andre,SP
12.5,itumbiara,GO,ibitinga,SP
12.5,sao paulo,SP,santo andre,SP
12.5,sao paulo,SP,florianopolis,SC
12.5,santana de parnaiba,SP,pedreira,SP
12.5,sao roque,SP,guarulhos,SP
12.5,igarapava,SP,santo andre,SP
12.5,sao paulo,SP,jacarei,SP
12.5,santana do paraiso,MG,vicosa,MG
12.5,embu-guacu,SP,guara,SP
12.5,embu-guacu,SP,ribeirao preto,SP
12.5,embu-guacu,SP,guara,SP
12.5,sao jose dos campos,SP,santo andre,SP
12.5,iacu,BA,ibitinga,SP
12.5,sao paulo,SP,sao paulo,SP
12.5,uberaba,MG,sao paulo,SP
12.5,uberaba,MG,sao paulo,SP
12.5,uberaba,MG,sao paulo,SP
12.5,uberaba,MG,sao paulo,SP
12.5,sao paulo,SP,sao paulo,SP
12.5,sao paulo,SP,santo andre,SP
12.5,diadema,SP,sao paulo,SP
12.49,tres rios,RJ,petropolis,RJ
12.49,teresopolis,RJ,rio de janeiro,RJ
12.49,juiz de fora,MG,rio de janeiro,RJ
12.49,sao paulo,SP,sao paulo,SP
12.49,sao paulo,SP,sao paulo,SP
12.49,rio de janeiro,RJ,petropolis,RJ
12.49,itarare,SP,sao jose do rio preto,SP
12.49,campinas,SP,sao paulo,SP
12.49,pirai,RJ,sao goncalo,RJ
12.49,cassia,MG,uberlandia,MG
12.49,paulinia,SP,amparo,SP
12.49,sao paulo,SP,riberao preto,SP
12.49,indaiatuba,SP,amparo,SP
12.49,indaiatuba,SP,amparo,SP
12.49,arroio dos ratos,RS,montenegro,RS
12.49,monte alto,SP,ibitinga,SP
12.49,marica,RJ,petropolis,RJ
12.49,belo horizonte,MG,uberlandia,MG
12.48,campinas,SP,congonhal,MG
12.48,tocantins,MG,belo horizonte,MG
12.48,sao paulo,SP,maringa,PR
12.48,sao jose do rio preto,SP,sao jose do rio preto,SP
12.48,campo magro,PR,maringa,PR
12.48,campo magro,PR,maringa,PR
12.48,cascavel,PR,apucarana,PR
12.48,governador valadares,MG,sete lagoas,MG
12.48,sao paulo,SP,maringa,PR
12.48,pouso alegre,MG,belo horizonte,MG
12.48,sao paulo,SP,maringa,PR
12.48,sao paulo,SP,atibaia,SP
12.48,sao paulo,SP,maringa,PR
12.48,lavras,MG,belo horizonte,MG
12.48,curitiba,PR,maringa,PR
12.48,divinopolis,MG,araguari,MG
12.48,santos,SP,maringa,PR
12.48,jacarezinho,PR,maringa,PR
12.48,santo andre,SP,maringa,PR
12.48,rio de janeiro,RJ,petropolis,RJ
12.48,carapicuiba,SP,monte siao,MG
12.48,general carneiro,PR,curitiba,PR
12.48,guarulhos,SP,sorocaba,SP
12.48,campo do meio,MG,belo horizonte,MG
12.48,bauru,SP,monte siao,MG
12.48,sao paulo,SP,monte siao,MG
12.48,sarandi,PR,cascavel,PR
12.48,mogi das cruzes,SP,maringa,PR
12.48,montes claros,MG,belo horizonte,MG
12.48,taiobeiras,MG,vicosa,MG
12.48,sao paulo,SP,sao paulo,SP
12.48,sao jose dos campos,SP,maringa,PR
12.48,rio de janeiro,RJ,juiz de fora,MG
12.48,sao paulo,SP,maringa,PR
12.48,sao paulo,SP,maringa,PR
12.48,curitiba,PR,arapongas,PR
12.48,campinas,SP,limeira,SP
12.48,campinas,SP,limeira,SP
12.48,montes claros,MG,araguari,MG
12.48,sao paulo,SP,monte siao,MG
12.48,sao paulo,SP,monte siao,MG
12.48,cotia,SP,assis,SP
12.48,londrina,PR,pinhais,PR
12.48,nova friburgo,RJ,petropolis,RJ
12.48,fazenda rio grande,PR,apucarana,PR
12.48,santa tereza do oeste,PR,maringa,PR
12.48,sao bernardo do campo,SP,maringa,PR
12.48,santana de parnaiba,SP,atibaia,SP
12.48,marau,RS,imigrante,RS
12.48,belo horizonte,MG,araguari,MG
12.48,para de minas,MG,claudio,MG
12.48,para de minas,MG,claudio,MG
12.48,aruja,SP,maringa,PR
12.48,carapicuiba,SP,maringa,PR
12.48,sao bernardo do campo,SP,maringa,PR
12.48,belo horizonte,MG,juiz de fora,MG
12.48,catanduva,SP,jacutinga,MG
12.48,curitiba,PR,maringa,PR
12.48,tres marias,MG,juiz de fora,MG
12.48,caxias do sul,RS,tres de maio,RS
12.48,sao sebastiao,SP,arapongas,PR
12.48,catanduva,SP,ibitinga,SP
12.48,nova prata,RS,lajeado,RS
12.48,sao paulo,SP,sao paulo,SP
12.48,itabira,MG,belo horizonte,MG
12.48,carlopolis,PR,maringa,PR
12.48,curitiba,PR,maringa,PR
12.48,osasco,SP,maringa,PR
12.48,campinas,SP,arapongas,PR
12.48,capao bonito,SP,campinas,SP
12.48,sao jose dos pinhais,PR,maringa,PR
12.48,santos,SP,rolandia,PR
12.48,sao jose do rio preto,SP,sao jose do rio preto,SP
12.48,curitiba,PR,maringa,PR
12.48,sao paulo,SP,maringa,PR
12.48,sorocaba,SP,sorocaba,SP
12.48,oliveira,MG,araguari,MG
12.48,campinas,SP,piracicaba,SP
12.48,italva,RJ,volta redonda,RJ
12.48,osasco,SP,maringa,PR
12.48,curitiba,PR,maringa,PR
12.48,sao bernardo do campo,SP,maringa,PR
12.48,mogi das cruzes,SP,maringa,PR
12.48,paranavai,PR,cascavel,PR
12.48,sao paulo,SP,arapongas,PR
12.48,cajamar,SP,santos,SP
12.48,cajamar,SP,santos,SP
12.48,piedade,SP,jacarei,SP
12.48,sorocaba,SP,maringa,PR
12.48,guarulhos,SP,sorocaba,SP
12.48,guarulhos,SP,sorocaba,SP
12.48,guarulhos,SP,sorocaba,SP
12.48,guarulhos,SP,sorocaba,SP
12.48,guarulhos,SP,sorocaba,SP
12.48,guarulhos,SP,sorocaba,SP
12.48,muriae,MG,betim,MG
12.48,salgado filho,PR,maringa,PR
12.48,curitiba,PR,maringa,PR
12.48,vespasiano,MG,araguari,MG
12.48,caratinga,MG,belo horizonte,MG
12.48,sao paulo,SP,maringa,PR
12.48,curitiba,PR,maringa,PR
12.48,aimores,MG,betim,MG
12.48,conceicao do mato dentro,MG,belo horizonte,MG
12.48,sao paulo,SP,maringa,PR
12.48,dionisio,MG,belo horizonte,MG
12.48,sao paulo,SP,apucarana,PR
12.48,curitiba,PR,rolandia,PR
12.48,guaira,PR,andira-pr,PR
12.48,guaira,PR,andira-pr,PR
12.48,carapicuiba,SP,apucarana,PR
12.48,carapicuiba,SP,apucarana,PR
12.48,santa rita do ibitipoca,MG,belo horizonte,MG
12.48,curitiba,PR,maringa,PR
12.48,sao paulo,SP,maringa,PR
12.48,sao jose dos pinhais,PR,maringa,PR
12.48,curitiba,PR,andira-pr,PR
12.48,curitiba,PR,andira-pr,PR
12.48,sao paulo,SP,maringa,PR
12.48,juiz de fora,MG,belo horizonte,MG
12.48,tupa,SP,sao paulo,SP
12.48,conceicao das alagoas,MG,fronteira,MG
12.48,porteirinha,MG,belo horizonte,MG
12.48,araucaria,PR,maringa,PR
12.48,itamarandiba,MG,belo horizonte,MG
12.48,santa mariana,PR,curitiba,PR
12.48,sao paulo,SP,apucarana,PR
12.48,sao paulo,SP,salto,SP
12.48,tupa,SP,maringa,PR
12.48,araraquara,SP,maringa,PR
12.48,itaguaje,PR,maringa,PR
12.48,sao paulo,SP,maringa,PR
12.48,sao paulo,SP,maringa,PR
12.48,sao paulo,SP,maringa,PR
12.48,sertaozinho,SP,maringa,PR
12.48,rio pardo de minas,MG,sete lagoas,MG
12.48,pindamonhangaba,SP,londrina,PR
12.48,curitiba,PR,maringa,PR
12.48,goiania,GO,brasilia,DF
12.48,guarulhos,SP,praia grande,SP
12.48,curitiba,PR,andira-pr,PR
12.48,curitiba,PR,maringa,PR
12.48,sao paulo,SP,salto,SP
12.48,campinas,SP,maringa,PR
12.48,jacarei,SP,maringa,PR
12.48,sao paulo,SP,maringa,PR
12.48,juiz de fora,MG,belo horizonte,MG
12.48,carapicuiba,SP,maringa,PR
12.48,sao paulo,SP,maringa,PR
12.48,sao paulo,SP,maringa,PR
12.48,sao paulo,SP,maringa,PR
12.48,setubinha,MG,belo horizonte,MG
12.48,patrocinio,MG,belo horizonte,MG
12.48,varginha,MG,belo horizonte,MG
12.48,juiz de fora,MG,alfenas,MG
12.48,campinas,SP,maringa,PR
12.48,bom despacho,MG,belo horizonte,MG
12.48,barueri,SP,sorocaba,SP
12.48,itaquaquecetuba,SP,maringa,PR
12.48,sao paulo,SP,maringa,PR
12.48,diadema,SP,apucarana,PR
12.48,diadema,SP,apucarana,PR
12.48,jau,SP,maringa,PR
12.48,juiz de fora,MG,belo horizonte,MG
12.48,ipatinga,MG,belo horizonte,MG
12.48,camaqua,RS,paraiso do sul,RS
12.48,barao de cotegipe,RS,lajeado,RS
12.48,sao paulo,SP,maringa,PR
12.48,sao jose do rio preto,SP,sao jose do rio preto,SP
12.48,sao jose do rio preto,SP,sao jose do rio preto,SP
12.48,sao bernardo do campo,SP,votorantim,SP
12.48,bauru,SP,maringa,PR
12.48,uniao da vitoria,PR,maringa,PR
12.48,garca,SP,maringa,PR
12.48,patos de minas,MG,belo horizonte,MG
12.48,paulinia,SP,umuarama,PR
12.48,paulinia,SP,umuarama,PR
12.48,guarulhos,SP,maringa,PR
12.48,monte mor,SP,votorantim,SP
12.48,monte mor,SP,votorantim,SP
12.48,boa esperanca,MG,belo horizonte,SP
12.48,cascavel,PR,maringa,PR
12.48,osasco,SP,santos,SP
12.48,rio de janeiro,RJ,petropolis,RJ
12.48,santa maria,RS,porto alegre,RS
12.48,pinhais,PR,maringa,PR
12.48,boituva,SP,maringa,PR
12.48,joao monlevade,MG,andradas,SP
12.48,juiz de fora,MG,belo horizonte,MG
12.48,araras,SP,maringa,PR
12.48,araras,SP,maringa,PR
12.48,sao paulo,SP,maringa,PR
12.48,nova odessa,SP,salto,SP
12.48,bauru,SP,maringa,PR
12.48,guarulhos,SP,maringa,PR
12.48,nova iguacu,RJ,jacarei,SP
12.48,sao paulo,SP,maringa,PR
12.48,santana de parnaiba,SP,maringa,PR
12.48,santana de parnaiba,SP,maringa,PR
12.48,pinhao,PR,maringa,PR
12.48,sao bernardo do campo,SP,maringa,PR
12.48,marilia,SP,maringa,PR
12.48,belo horizonte,MG,araguari,MG
12.48,tupassi,PR,maringa,PR
12.48,sabinopolis,MG,uberlandia,MG
12.48,mogi mirim,SP,maringa,PR
12.48,bauru,SP,maringa,PR
12.48,santo andre,SP,apucarana,PR
12.48,cascavel,PR,maringa,PR
12.48,bias fortes,MG,belo horizonte,MG
12.48,sao paulo,SP,sorocaba,SP
12.48,limeira,SP,maringa,PR
12.48,dois vizinhos,PR,maringa,PR
12.48,terra roxa,SP,jacarei,SP
12.48,uniao da vitoria,PR,apucarana,PR
12.48,uba,MG,belo horizonte,MG
12.48,pirapora,MG,betim,MG
12.48,matipo,MG,belo horizonte,MG
12.48,sao paulo,SP,salto,SP
12.48,sao jose dos pinhais,PR,maringa,PR
12.48,timoteo,MG,araguari,MG
12.48,vazante,MG,belo horizonte,MG
12.48,sao paulo,SP,sorocaba,SP
12.48,campo largo,PR,maringa,PR
12.48,suzano,SP,maringa,PR
12.48,leopolis,PR,maringa,PR
12.48,oliveira,MG,sete lagoas,MG
12.48,sao jose do rio preto,SP,maringa,PR
12.48,sao paulo,SP,maringa,PR
12.48,uba,MG,uberlandia,MG
12.48,uba,MG,uberlandia,MG
12.48,sao paulo,SP,monte siao,MG
12.48,para de minas,MG,belo horizonte,MG
12.48,itaguara,MG,belo horizonte,MG
12.48,cataguases,MG,belo horizonte,MG
12.48,curitiba,PR,maringa,PR
12.48,ibitinga,SP,campinas,SP
12.48,birigui,SP,maringa,PR
12.48,castro,PR,curitiba,PR
12.48,itamonte,MG,belo horizonte,MG
12.48,governador valadares,MG,sete lagoas,MG
12.48,paranavai,PR,maringa,PR
12.48,sao paulo,SP,sao paulo,SP
12.48,rio de janeiro,RJ,petropolis,RJ
12.48,senhora de oliveira,MG,belo horizonte,MG
12.48,piracicaba,SP,maringa,PR
12.48,itapecerica da serra,SP,ibitinga,SP
12.48,conselheiro lafaiete,MG,sete lagoas,MG
12.48,sao paulo,SP,maringa,PR
12.48,sao joao do ivai,PR,cascavel,PR
12.48,sao paulo,SP,maringa,PR
12.48,campo mourao,PR,maringa,PR
12.48,matinhos,PR,maringa,PR
12.48,matinhos,PR,maringa,PR
12.48,matinhos,PR,maringa,PR
12.48,matinhos,PR,maringa,PR
12.48,matinhos,PR,maringa,PR
12.48,timoteo,MG,pouso alegre,MG
12.48,nazareno,MG,belo horizonte,MG
12.48,ouro verde do oeste,PR,maringa,PR
12.48,sao paulo,SP,maringa,PR
12.48,vicosa,MG,uberlandia,MG
12.48,rio claro,SP,maringa,PR
12.48,caraguatatuba,SP,maringa,PR
12.48,sao paulo,SP,maringa,PR
12.48,uberlandia,MG,belo horizonte,MG
12.48,juiz de fora,MG,sete lagoas,MG
12.48,santa rita de caldas,MG,belo horizonte,MG
12.48,montes claros,MG,vicosa,MG
12.48,tres marias,MG,juiz de fora,MG
12.48,paranagua,PR,pinhais,PR
12.48,uberaba,MG,araguari,MG
12.48,uberlandia,MG,belo horizonte,MG
12.48,curitiba,PR,castro,PR
12.48,sao jose dos campos,SP,maringa,PR
12.48,sao jose dos campos,SP,maringa,PR
12.48,piranguinho,MG,belo horizonte,MG
12.48,diamantina,MG,belo horizonte,MG
12.48,caieiras,SP,maringa,PR
12.48,campinas,SP,sorocaba,SP
12.48,campinas,SP,sorocaba,SP
12.48,pedrinopolis,MG,belo horizonte,MG
12.48,pedrinopolis,MG,belo horizonte,MG
12.48,pedrinopolis,MG,belo horizonte,MG
12.48,sao paulo,SP,maringa,PR
12.48,tatui,SP,maringa,PR
12.48,diadema,SP,apucarana,PR
12.48,mangueirinha,PR,maringa,PR
12.48,sao paulo,SP,maringa,PR
12.48,uberlandia,MG,belo horizonte,MG
12.48,itaquaquecetuba,SP,maringa,PR
12.48,uberaba,MG,belo horizonte,MG
12.48,sao paulo,SP,maringa,PR
12.48,aracatuba,SP,maringa,PR
12.48,abre campo,MG,belo horizonte,MG
12.48,sao paulo,SP,maringa,PR
12.48,campinas,SP,maringa,PR
12.48,sao paulo,SP,maringa,PR
12.48,guaruja,SP,maringa,PR
12.48,santo andre,SP,camanducaia,MG
12.48,sao paulo,SP,maringa,PR
12.48,uruguaiana,RS,porto alegre,RS
12.48,sao marcos,RS,porto alegre,RS
12.48,piracicaba,SP,maringa,PR
12.48,belo horizonte,MG,uberlandia,MG
12.48,cajobi,SP,sumare,SP
12.48,uberlandia,MG,belo horizonte,MG
12.48,sao paulo,SP,maringa,PR
12.48,laranjeiras do sul,PR,maringa,PR
12.48,aruja,SP,mogi guacu,SP
12.48,patrocinio,MG,belo horizonte,MG
12.48,sao paulo,SP,maringa,PR
12.48,conceicao das pedras,MG,sete lagoas,MG
12.48,patos de minas,MG,belo horizonte,MG
12.48,california,PR,curitiba,PR
12.48,rio de janeiro,RJ,volta redonda,SP
12.48,belo horizonte,MG,itabira,MG
12.48,ribeirao preto,SP,maringa,PR
12.48,carangola,MG,belo horizonte,MG
12.48,sao paulo,SP,praia grande,SP
12.48,santa maria do salto,MG,araguari,MG
12.48,sao paulo,SP,maringa,PR
12.48,faxinal,PR,curitiba,PR
12.48,nova lima,MG,fronteira,MG
12.48,leopoldina,MG,belo horizonte,MG
12.48,paraguacu,MG,belo horizonte,MG
12.48,campinas,SP,maringa,PR
12.48,rio grande,RS,porto alegre,RS
12.48,sao jose do rio preto,SP,sao jose do rio preto,SP
12.48,rio negro,PR,andira-pr,PR
12.48,conselheiro lafaiete,MG,petropolis,RJ
12.48,diadema,SP,monte siao,MG
12.48,diadema,SP,monte siao,MG
12.48,florianopolis,SC,itajai,SP
12.48,telemaco borba,PR,maringa,PR
12.48,sao jose do rio preto,SP,sao jose do rio preto,SP
12.48,sao paulo,SP,praia grande,SP
12.48,lapa,PR,maringa,PR
12.48,mairipora,SP,maringa,PR
12.48,guaruja,SP,apucarana,PR
12.48,franca,SP,maringa,PR
12.48,aracuai,MG,belo horizonte,MG
12.48,sao leopoldo,RS,pelotas,RS
12.48,rio de janeiro,RJ,petropolis,RJ
12.48,ferros,MG,belo horizonte,MG
12.48,barbacena,MG,belo horizonte,MG
12.48,braganca paulista,SP,sao paulo,SP
12.48,braganca paulista,SP,sao paulo,SP
12.48,uruguaiana,RS,porto alegre,RS
12.48,uruguaiana,RS,porto alegre,RS
12.48,nossa senhora das gracas,PR,maringa,PR
12.48,juiz de fora,MG,belo horizonte,MG
12.48,sao paulo,SP,salto,SP
12.48,igarapava,SP,jacarei,SP
12.48,belo horizonte,MG,araguari,MG
12.48,ituiutaba,MG,formiga,MG
12.48,ituiutaba,MG,formiga,MG
12.48,uruguaiana,RS,porto alegre,RS
12.48,itatiba,SP,maringa,PR
12.48,sao paulo,SP,maringa,PR
12.48,colombo,PR,maringa,PR
12.48,sao paulo,SP,maringa,PR
12.48,mogi mirim,SP,maringa,PR
12.48,sao joao do paraiso,MG,belo horizonte,MG
12.48,campinas,SP,sao roque,SP
12.48,guarapuava,PR,cascavel,PR
12.48,sao jose do rio preto,SP,sao jose do rio preto,SP
12.48,uberaba,MG,belo horizonte,MG
12.48,curitiba,PR,apucarana,PR
12.48,sao paulo,SP,maringa,PR
12.48,pelotas,RS,porto alegre,RS
12.48,saudade do iguacu,PR,maringa,PR
12.48,ribeirao preto,SP,riberao preto,SP
12.48,lorena,SP,alfenas,MG
12.48,belo horizonte,MG,juiz de fora,MG
12.48,guarulhos,SP,maringa,PR
12.48,sao paulo,SP,santa rita do sapucai,MG
12.48,sao paulo,SP,sao paulo,SP
12.48,sao paulo,SP,maringa,PR
12.48,pocos de caldas,MG,belo horizonte,MG
12.48,pinhais,PR,maringa,PR
12.48,ouro branco,MG,belo horizonte,MG
12.48,perdoes,MG,belo horizonte,MG
12.48,sao paulo,SP,maringa,PR
12.48,uberlandia,MG,belo horizonte,MG
12.48,carapicuiba,SP,monte siao,MG
12.48,sao jose dos campos,SP,maringa,PR
12.48,sao paulo,SP,rolandia,PR
12.48,castro,PR,apucarana,PR
12.48,castro,PR,apucarana,PR
12.48,guarulhos,SP,maringa,PR
12.48,belo horizonte,MG,alfenas,MG
12.48,juiz de fora,MG,belo horizonte,MG
12.48,senador canedo,GO,brasilia,DF
12.48,curitiba,PR,maringa,PR
12.48,belo horizonte,MG,monte siao,MG
12.48,mogi das cruzes,SP,maringa,PR
12.48,sao pedro da uniao,MG,belo horizonte,MG
12.48,matinhos,PR,foz do iguacu,PR
12.48,osasco,SP,maringa,PR
12.48,guarulhos,SP,maringa,PR
12.48,carapicuiba,SP,maringa,PR
12.48,rio grande,RS,porto alegre,RS
12.48,sao paulo,SP,santos,SP
12.48,belo horizonte,MG,jacutinga,MG
12.48,santo andre,SP,monte siao,MG
12.48,sao paulo,SP,sao jose dos campos,SP
12.48,rio acima,MG,araguari,MG
12.48,japura,PR,cascavel,PR
12.48,sao paulo,SP,maringa,PR
12.48,porto alegre,RS,caxias do sul,RS
12.48,porto alegre,RS,caxias do sul,RS
12.48,perdoes,MG,belo horizonte,MG
12.48,guaruja,SP,sao paulo,SP
12.48,niteroi,RJ,petropolis,RJ
12.48,niteroi,RJ,petropolis,RJ
12.48,engenheiro beltrao,PR,curitiba,PR
12.48,sarandi,PR,paranavai,PR
12.48,indaial,SC,pinhais,PR
12.48,conquista,MG,belo horizonte,MG
12.48,caxambu,MG,sete lagoas,MG
12.48,sorocaba,SP,maringa,PR
12.48,lavras,MG,araguari,MG
12.48,lavras,MG,araguari,MG
12.48,piracicaba,SP,maringa,PR
12.48,itu,SP,maringa,PR
12.48,sao paulo,SP,maringa,PR
12.48,rio de janeiro,RJ,petropolis,RJ
12.48,araujos,MG,belo horizonte,MG
12.48,oscar bressane,SP,campinas,SP
12.48,formiga,MG,belo horizonte,MG
12.48,goiania,GO,brasilia,DF
12.48,sao joao,PR,maringa,PR
12.48,tupa,SP,jacarei,SP
12.48,campinas,SP,sorocaba,SP
12.48,joao pinheiro,MG,belo horizonte,MG
12.47,rio de janeiro,RJ,curitiba,PR
12.47,guarulhos,SP,piracicaba,SP
12.47,mogi mirim,SP,guarulhos,SP
12.47,piracicaba,SP,santa barbara d'oeste,SP
12.47,campinas,SP,sao paulo,SP
12.47,guarulhos,SP,sao  paulo,SP
12.47,mogi das cruzes,SP,mogi das cruzes,SP
12.47,maua,SP,piracicaba,SP
12.47,guarulhos,SP,sao paulo,SP
12.47,rio de janeiro,RJ,campinas,SP
12.47,sao lourenco da serra,SP,piracicaba,SP
12.47,diadema,SP,sao  paulo,SP
12.47,sao paulo,SP,guariba,SP
12.47,salesopolis,SP,sumare,SP
12.47,jundiai,SP,piracicaba,SP
12.47,sao paulo,SP,piracicaba,SP
12.47,sao paulo,SP,piracicaba,SP
12.47,sao paulo,SP,piracicaba,SP
12.47,sao paulo,SP,piracicaba,SP
12.47,guaicara,SP,ribeirao preto,SP
12.46,sao paulo,SP,pedreira,SP
12.46,rio de janeiro,RJ,curitiba,PR
12.46,jacarei,SP,sao paulo,SP
12.46,maua,SP,salto,SP
12.46,sao paulo,SP,osasco,SP
12.46,sao paulo,SP,osasco,SP
12.46,sao paulo,SP,osasco,SP
12.46,bauru,SP,ibitinga,SP
12.46,praia grande,SP,osasco,SP
12.46,sao paulo,SP,santo andre,SP
12.46,sao paulo,SP,campinas,SP
12.46,bauru,SP,sao paulo,SP
12.46,rio grande,RS,cascavel,PR
12.46,sao paulo,SP,salto,SP
12.46,sao paulo,SP,sao paulo,SP
12.46,piracicaba,SP,maringa,PR
12.46,sorocaba,SP,sao paulo,SP
12.46,sao paulo,SP,osasco,SP
12.46,sao paulo,SP,sao paulo,SP
12.46,sao bernardo do campo,SP,santo andre,SP
12.46,sao paulo,SP,salto,SP
12.46,diadema,SP,sao paulo,SP
12.45,tapiratiba,SP,sao paulo,SP
12.45,curitiba,PR,curitiba,PR
12.45,sao paulo,SP,ibitinga,SP
12.45,sorocaba,SP,sao paulo,SP
12.45,sao joaquim da barra,SP,ibitinga,SP
12.45,jandira,SP,volta redonda,SP
12.45,sao paulo,SP,ibitinga,SP
12.45,sorocaba,SP,sao paulo,SP
12.45,campinas,SP,ibitinga,SP
12.45,limeira,SP,ibitinga,SP
12.45,piracicaba,SP,londrina,PR
12.45,sao paulo,SP,limeira,SP
12.45,sao paulo,SP,salto,SP
12.45,buritama,SP,praia grande,SP
12.45,guarulhos,SP,sao paulo,SP
12.45,pocos de caldas,MG,sao paulo,SP
12.44,santo andre,SP,riberao preto,SP
12.44,limeira,SP,guariba,SP
12.44,belo horizonte,MG,guarulhos,SP
12.44,belo horizonte,MG,belo horizonte,MG
12.44,sao jose do rio preto,SP,guariba,SP
12.44,araras,SP,sao jose do rio preto,SP
12.44,sao paulo,SP,guariba,SP
12.44,americana,SP,marilia,SP
12.44,sao jose dos campos,SP,ibitinga,SP
12.44,sao paulo,SP,guariba,SP
12.44,sao paulo,SP,santo andre,SP
12.44,campinas,SP,sao paulo,SP
12.44,sao roque,SP,sao roque,SP
12.44,curitiba,PR,curitiba,PR
12.44,sao paulo,SP,sao paulo - sp,SP
12.44,miguel pereira,RJ,sao goncalo,RJ
12.44,itabirito,MG,belo horizonte,MG
12.44,sao paulo,SP,rio de janeiro,RJ
12.44,juiz de fora,MG,sao goncalo,RJ
12.43,guarulhos,SP,santo andre,SP
12.43,carapicuiba,SP,sao paulo,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,hortolandia,SP,sao paulo,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,sao paulo,SP,guarulhos,SP
12.43,itapevi,SP,sao paulo,SP
12.43,sao joao del rei,MG,sao joao del rei,MG
12.43,sao paulo,SP,sao paulo,SP
12.43,guaruja,SP,sao paulo,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,itapevi,SP,pedreira,SP
12.43,sao jose dos campos,SP,sao paulo,SP
12.43,sao paulo,SP,piracicaba,SP
12.43,mogi das cruzes,SP,sao paulo,SP
12.43,mogi das cruzes,SP,santo andre,SP
12.43,campinas,SP,piracicaba,SP
12.43,juiz de fora,MG,belo horizonte,MG
12.43,sao paulo,SP,sao paulo,SP
12.43,sao caetano do sul,SP,sao paulo,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,sao paulo,SP,mairipora,SP
12.43,jandira,SP,sao paulo,SP
12.43,valinhos,SP,sao paulo,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,suzano,SP,sao paulo,SP
12.43,cotia,SP,sao paulo,SP
12.43,maua,SP,sao paulo,SP
12.43,itapecerica da serra,SP,salto,SP
12.43,santana de parnaiba,SP,sao paulo,SP
12.43,guarulhos,SP,sao paulo,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,santa barbara d'oeste,SP,sao paulo,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,carapicuiba,SP,salto,SP
12.43,osasco,SP,sao paulo,SP
12.43,osasco,SP,sao paulo,SP
12.43,sao paulo,SP,salto,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,campinas,SP,sao paulo,SP
12.43,campinas,SP,sao paulo,SP
12.43,osasco,SP,sao paulo,SP
12.43,sao jose dos campos,SP,sao paulo,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,sao paulo,SP,sao paulo,SP
12.43,jacarei,SP,sbc/sp,SP
12.43,mogi das cruzes,SP,sao paulo,SP
12.43,mogi das cruzes,SP,sao paulo,SP
12.43,sao joaquim da barra,SP,sao jose dos campos,SP
12.43,guarulhos,SP,sao paulo,SP
12.43,taboao da serra,SP,salto,SP
12.43,sao paulo,SP,poa,SP
12.43,sao paulo,SP,americana,SP
